,localisation,prix_annonce,date_pub,m2,pieces,chambres,lien,text_annonce,floatm2,eta,Loyer estimé,Prix/m2
4405,17,1225000,2018-01-25,113,5.0,3.0,http://www.explorimmo.com/annonce-14994413.html,"PARIS 17ème - QUARTIER SAINT FERDINAND Dans un bel immeuble en Pierre de Taille bien entretenu, rare appartement familial sur cour...",113.0,2.0,3500.0,10840.70796460177
4407,17,595000,2018-01-25,51,2.0,1.0,http://www.explorimmo.com/annonce-14731051.html,"Paris 17 - Avenue de Villiers Dans une copropriété bien tenue, résidence de bon standing (avec services), très beau 2 pièces refait...",51.0,1.0,1752.0,11666.666666666666
4408,17,362000,2018-01-25,30,2.0,1.0,http://www.explorimmo.com/annonce-15014161.html,"Paris 17 - Jouffroy d'Abbans / rue Cardinet Dans un bel immeuble en pierre de taille, copropriété bien tenue, 2 pièces au 5ème étage...",30.0,5.0,1500.0,12066.666666666666
4409,17,769000,2018-01-25,"92,41",4.0,3.0,http://www.explorimmo.com/annonce-14887335.html,"Paris XVII - Hauts de Malesherbes - Dans un quartier en pleine évolution ( proche parc Martin Luther King), résidence située face...",92.41,4.0,2780.0,8321.610215344659
4413,17,3100000,2018-01-25,370,8.0,5.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14183701/,Appartement - Rue Ampère - Appartement noble de 370m² au sein d'un bel Haussmannien. Très beaux volumes. 5 chambres possibles. Professions...,370.0,1.0,7300.0,8378.378378378378
4414,17,70000,2018-01-25,"8,35",1.0,0.0,http://www.explorimmo.com/annonce-14133151.html,"Chambre de 8,35m² avec travaux à prévoir. Dans un immeuble en pierre de taille, donnant sur une rue calme - à proximité de la rue Biot....",8.35,4.0,699.0,8383.233532934131
4415,17,2030000,2018-01-25,138,5.0,2.0,http://www.explorimmo.com/annonce-15015703.html,Marché des Ternes - BIEN D'EXCEPTION. Duplex de 120 m2 avec 55 m2 de terrasses au dernier étage avec ascenseur. À deux pas du Marché...,138.0,4.0,5100.0,14710.144927536232
4416,17,347000,2018-01-25,32,2.0,1.0,http://www.explorimmo.com/annonce-15015131.html,FAURIE IMMOBILIER - EXCLUSIVITE- Paris 17ème - Quartier Tocqueville/ Cardinet (au coeur des commerces) situé Passage Cardinet . Au...,32.0,2.0,1180.0,10843.75
4417,17,2355000,2018-01-25,180,7.0,4.0,http://www.explorimmo.com/annonce-15014663.html,"FNAC TERNES: Un superbe appartement de 180 m² avec balcons situé au 6ème étage d'un très bel immeuble de 1905, à deux pas de la Fnac...",180.0,6.0,6200.0,13083.333333333334
4418,17,2230000,2018-01-25,216,9.0,6.0,http://www.explorimmo.com/annonce-15014629.html,Marché Lebon: cet appartement familial de 216 m² situé au 2ème étage d'un immeuble haussmannien de grand standing. Traversant et sans...,216.0,2.0,8000.0,10324.074074074075
4419,17,2049000,2018-01-25,203,6.0,4.0,http://www.explorimmo.com/annonce-15014593.html,"PLAINE MONCEAU: cet appartement de 193 m² situé au 5ème et dernier étage d'un immeuble de 1880 de bon standing. Avec un plan traversant,...",203.0,4.0,6220.0,10093.5960591133
4420,17,178000,2018-01-25,15,1.0,0.0,http://www.explorimmo.com/annonce-15014127.html,"PARIS 17 - ETOILE / CARNOT Jolie studette de 14m2 située dans un un bel immeuble Art Déco (ancien Hotel de renom). Au calme, au sein...",15.0,1.0,870.0,11866.666666666666
4421,17,1890000,2018-01-25,161,5.0,4.0,http://www.explorimmo.com/annonce-15012183.html,"Paris 17ème - TOCQUEVILLE / MALESHERBES. Au 2ème étage avec ascenseur d'un très bel immeuble en pierre de taille, superbe appartement...",161.0,2.0,4709.333333333333,11739.130434782608
4422,17,650000,2018-01-25,52,3.0,1.0,http://www.explorimmo.com/annonce-15012133.html,"APPARTEMENT 1 CHAMBRE - QUARTIER LEVIS - PARIS 17 Situé à proximité de la rue de Lévis, appartement calme et traversant au 1er étage...",52.0,1.0,1800.0,12500.0
4423,17,840000,2018-01-25,59,2.0,1.0,http://www.explorimmo.com/annonce-15012115.html,"Paris 17e Place du Maréchal Juin. Très bel appartement dans un immeuble récent, composé d'une entrée, un double séjour ensoleillé...",59.0,1.0,2450.0,14237.28813559322
4424,17,1127000,2018-01-25,98,4.0,2.0,http://www.explorimmo.com/annonce-15012111.html,"PARIS 17ème . Au pied du Métro Wagram . Immeuble récent au 1 er étage avec acenseur , gardien et interphone , superbe appartement de...",98.0,1.0,4200.0,11500.0
4425,17,1150000,2018-01-25,95,5.0,3.0,http://www.explorimmo.com/annonce-15012109.html,"Paris 17 ème . Au coeur de la Plaine Monceau et de la Rue de Courcelles . Immeuble Pierre de Taille , 3 ème étage , ascenseur , gardien...",95.0,2.0,2900.0,12105.263157894737
4426,17,1790000,2018-01-25,185,6.0,4.0,http://www.explorimmo.com/annonce-15012105.html,PARIS 17 EME A PROXIMITE IMMEDIATE DU PARC MONCEAU . APPARTEMENT A LA FOIS FAMILIAL ET DE RECEPTION 3.80M DE HSP. PARQUET...,185.0,1.0,5435.0,9675.675675675675
4427,17,2630000,2018-01-25,266,8.0,5.0,http://www.explorimmo.com/annonce-15012101.html,Paris 17 ème Monceau-Sur la place du Général Catroux-Dans un bel immeuble Pierre de taille de bon standing-Appartement de 266 m² en...,266.0,1.0,7300.0,9887.218045112782
4428,17,378000,2018-01-25,"43,37",2.0,1.0,http://www.explorimmo.com/annonce-14746401.html,"75017 PARIS, rue Sauffroy. Proche métro Brochant. 2 Pièces en bon état comprenant : entrée, séjour d'env 18m2, cuisine équipée ouverte,...",43.37,2.0,1356.0,8715.70209822458
4429,17,2250000,2018-01-25,210,7.0,5.0,http://www.explorimmo.com/annonce-15011633.html,PARIS 75017 - Ternes - Perreire -Appartement familial entièrement refait à neuf par architecte avec 5 chambres dont une suite parentale...,210.0,2.0,5525.0,10714.285714285714
4431,17,2230000,2018-01-24,216,9.0,6.0,http://www.explorimmo.com/annonce-15007169.html,Marché Lebon: cet appartement familial de 216 m² situé au 2ème étage d'un immeuble haussmannien de grand standing. Traversant et sans...,216.0,2.0,8000.0,10324.074074074075
4432,17,2049000,2018-01-24,203,6.0,4.0,http://www.explorimmo.com/annonce-15007165.html,"PLAINE MONCEAU: cet appartement de 193 m² situé au 5ème et dernier étage d'un immeuble de 1880 de bon standing. Avec un plan traversant,...",203.0,4.0,6220.0,10093.5960591133
4433,17,85000,2018-01-24,"8,4",1.0,0.0,http://www.explorimmo.com/annonce-15007061.html,"Paris 17ème: à mi chemin entre l'avenue Carnot et la place Saint Ferdinand, chambre de service à rénover au 7ème étage avec ascenseur...",8.4,7.0,565.0,10119.047619047618
4434,17,459000,2018-01-24,60,2.0,1.0,http://www.explorimmo.com/annonce-15006557.html,"PARIS 17ème - 2 PIÈCES - Batignolles - Entre la rue des Dames et le boulevard des Batignolles, Imax vous propose ce grand 2 pièces...",60.0,5.0,2500.0,7650.0
4436,17,367500,2018-01-24,"43,19",2.0,1.0,http://www.explorimmo.com/annonce-15006553.html,Paris 17ème - Epinettes - Imax vous propose ce 2 pièces à proximité de tous commerces et transports dans ce quartier en pleine évolution....,43.19,2.0,1356.0,8508.914100486225
4437,17,623000,2018-01-24,"56,77",3.0,2.0,http://www.explorimmo.com/annonce-15006543.html,"PARIS 17ème - Batignolles - Imax vous propose ce beau 3 pièces en étage élevé avec une vue dégagée : entrée, séjour (double exposition),...",56.77,4.0,1860.0,10974.106041923551
4438,17,83000,2018-01-24,"8,51",1.0,0.0,http://www.explorimmo.com/annonce-15006537.html,"PARIS 17ème - Rue Monbel - Chambre de service. Idéalement situé, au sein d'un bel immeuble en Pierre de Taille de très bon standing...",8.51,6.0,565.0,9753.231492361927
4445,17,550000,2018-01-24,53,2.0,1.0,http://www.explorimmo.com/annonce-14994323.html,MARCHÉ DES TERNES. CALME Absolu pour ce beau 2 pièces de 48 m2 donnant sur une terrasse de plain-pied de 16 m² exposée SUD-OUEST sans...,53.0,1.0,2300.0,10377.358490566037
4449,17,2180000,2018-01-23,"228,72",8.0,5.0,http://www.explorimmo.com/annonce-14991507.html,"EXCLUSIVITÉ - PARIS 17 - MALESHERBES / VILLIERS - APPARTEMENT 5 CHAMBRES : Seul au 4ème étage d'un immeuble ancien, bel appartement...",228.72,4.0,7300.0,9531.304651976216
4450,17,1040000,2018-01-23,83,4.0,2.0,http://www.explorimmo.com/annonce-14991419.html,"PARIS 17 MALESHERBES Dans un magnifique immeuble ancien en pierre de taille, l'agence SADONE vous propose un appartement de 83 M²...",83.0,5.0,2296.0,12530.12048192771
4451,17,205000,2018-01-23,16,1.0,0.0,http://www.explorimmo.com/annonce-13949601.html,"TERNES - MAGNIFIQUE STUDIO PLEIN DE CHARME ! Situé au coeur d'une rue calme du quartier très recherché des Ternes, au dernier...",16.0,4.0,663.0,12812.5
4452,17,280000,2018-01-23,50,2.0,1.0,http://www.explorimmo.com/annonce-14485045.html,92600 ASNIERES - 2 PIECES LUMINEUX AU DERNIER ETAGE AVEC TERRASSE ET PARKING PROCHE DU RER C LES GRESILLONS - Efficity l'agence qui...,50.0,6.0,1602.0,5600.0
4453,17,325000,2018-01-23,30,1.0,0.0,http://www.explorimmo.com/annonce-14390619.html,"Paris 17ème, sur boulevard Péreire et proximité Place Wagram, Dans très bel immeuble moderne, grand STUDIO 30 m2 + BALCON /TERRASSE...",30.0,2.0,990.0,10833.333333333334
4454,17,890000,2018-01-23,60,3.0,1.0,http://www.explorimmo.com/annonce-14988045.html,"Rue de Lévis. Appartement 3 pièces de 60 m² au 2ème étage avec ascenseur dans un immeuble ancien de très bon standing. Entrée, double...",60.0,2.0,1650.0,14833.333333333334
4455,17,1560000,2018-01-23,171,7.0,4.0,http://www.explorimmo.com/annonce-14346057.html,INSTITUTIONNEL VEND PROCHE ETOILE 11 rue Anatole de la Forge - 7P - 1er etage sour cour Appartement familiale de 6P d'une surface...,171.0,1.0,5000.0,9122.807017543859
4456,17,510000,2018-01-23,52,2.0,1.0,http://www.explorimmo.com/annonce-14987839.html,"NOS HONORAIRES : 1%, 2%, 3% !!* Rue Laugier (MÃ©tro PEREIRE). Grand 2 piÃšces de 52,05 mÂ² Carrez situÃ© au 1er Ã©tage d'un immeuble...",52.0,1.0,1800.0,9807.692307692309
4457,17,2350000,2018-01-23,180,6.0,4.0,http://www.explorimmo.com/annonce-14780811.html,"En plein coeur du quartier des Ternes, idéalement placé dans un très bel immeuble ancien, En étage élevé, un appartement exposé Sud/Ouest...",180.0,4.0,4723.0,13055.555555555555
4460,17,75000,2018-01-23,"7,42",1.0,1.0,http://www.explorimmo.com/annonce-14981353.html,"Porte Maillot - Porte Champerret - Rue Dardanelles, Chambre de service en parfait état, 7,4m2 au sol, 6.80 m2 Carrez, comprenant un...",7.42,8.0,565.0,10107.816711590296
4461,17,645000,2018-01-23,66,4.0,2.0,http://www.explorimmo.com/annonce-14981333.html,"EXCLUSIVITE.TOCQUEVILLE / PEREIRE. Au 5° étage d'un immeuble ancien ravalé,bel appartement familal de 4 pièces composé de : entrée,...",66.0,5.0,2100.0,9772.727272727272
4462,17,201000,2018-01-23,14,1.0,1.0,http://www.explorimmo.com/annonce-14981331.html,EXCLUSIVITE - Rue Lebouteux / Marché Levis - Situé au 6ème et dernier étage avec ascenseur d'un bel immeuble en pierre de taille...,14.0,4.0,690.0,14357.142857142857
4463,17,48000,2018-01-23,7,1.0,0.0,http://www.explorimmo.com/annonce-14981329.html,"RUE JOUFFROY D'ABBANS - TOCQUEVILLE.Au 6° et dernier étage d'un immeuble Pierre de taille de standing, chambre de service de 7 m² au...",7.0,4.0,699.0,6857.142857142857
4465,17,1250000,2018-01-23,112,5.0,3.0,http://www.explorimmo.com/annonce-14981151.html,"Paris 17ème Village Saint Ferdinand: dans un immeuble de standing, bel appartement à rénover en étage d'une surface de 104 m2 (+ service...",112.0,4.0,2950.0,11160.714285714286
4466,17,635000,2018-01-23,"56,33",3.0,1.0,http://www.explorimmo.com/annonce-14981105.html,"Paris XVII - Ternes - Argentine. Dans un immeuble de standing 1954 avec gardien, appartement au 5ème étage ascenseur, donnant entièrement...",56.33,5.0,1400.0,11272.85638203444
4467,17,1680000,2018-01-23,99,4.0,2.0,http://www.explorimmo.com/annonce-14980017.html,"Parc Monceau au 7ème étage, un appartement de 100m² et sa terrasse de 50m² plein sud. Dans un immeuble moderne de qualité, sécurisé,...",99.0,7.0,3930.0,16969.696969696968
4468,17,299000,2018-01-23,50,2.0,1.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14977069/,"Equinimo, les commissions les plus faibles du marché vous propose ce F2 de 50,2m² (loi Carrez), situé au sein de la résidence de services...",50.0,11.0,1900.0,5980.0
4469,17,560000,2018-01-23,"53,5",2.0,1.0,http://www.explorimmo.com/annonce-14976647.html,"EXCLUSIVITE. SUR le Square Bayen. 2 pièces de 53,50 m² sur un balcon filant de 7,40 m² au 5ème étage avec ascenseur dans résidence...",53.5,5.0,1680.0,10467.289719626167
4470,17,1190000,2018-01-23,111,4.0,2.0,http://www.explorimmo.com/annonce-14976635.html,EXCLUSIVITÉ. SAINT-FERDINAND. Emplacement recherché pour ce 4 pièces de 111 m² situé au 4ème étage avec ascenseur dans immeuble semi-récent...,111.0,4.0,3030.0,10720.720720720721
4471,17,295000,2018-01-23,22,2.0,1.0,http://www.explorimmo.com/annonce-14976209.html,"PARC MONCEAU. Dans un immeuble de 1885, nous vous proposons cet appartement refait à neuf situé au 3ème étage sans ascenseur comprenant...",22.0,3.0,975.0,13409.09090909091
4472,17,1266900,2018-01-23,98,5.0,3.0,http://www.explorimmo.com/annonce-14976027.html,"A 2 minutes du parc Monceau, beau 5 pièces au second étage d'un immeuble en pierre de taille très bien entretenu, dans une rue calme...",98.0,2.0,4200.0,12927.551020408164
4474,17,1380000,2018-01-22,"92,1",5.0,3.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14976205/,"Exceptionnel appartement-terrasse au dernier étage d'un immeuble semi-récent, à quelques pas des Batignolles.L'appartement de 80 m²...",92.1,4.0,3500.0,14983.713355048862
4475,17,560000,2018-01-22,49,3.0,2.0,http://www.explorimmo.com/annonce-14972845.html,"Appartement de 50m² de 3 pièces dans un immeuble ancien au 6eme étage comprenant : entrée, séjour avec cuisine ouverte us, 2 chambres,...",49.0,6.0,1602.0,11428.57142857143
4476,17,550000,2018-01-22,"50,5",3.0,1.0,http://www.explorimmo.com/annonce-14972745.html,PARIS 17EME LAUGIER PEREIRE CHARMANT 2/3 PIECES SUR BELLE COUR ARBOREEBel immeuble pierre de Paris entièrement sur jardin au 1er étage;...,50.5,1.0,1456.0,10891.089108910892
4477,17,447000,2018-01-22,"42,31",2.0,1.0,http://www.explorimmo.com/annonce-14972733.html,"Dans bel immeuble pierre de Taille dt XXème au 1er étage avec ascenseur sur grande cour; appartement de 2 pièces avec un beau séjour,...",42.31,1.0,1356.0,10564.87827936658
4478,17,1540000,2018-01-22,140,5.0,3.0,http://www.explorimmo.com/annonce-14965647.html,"Paris 17ème - A deux pas de l'Etoile, M°Argentine ou Métro/RER Etoile et à proximité des commerces, dans immeuble de 1954 sécurisé...",140.0,3.0,3850.0,11000.0
4479,17,3120000,2018-01-22,"241,6",6.0,4.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14960557/,"Paris 17 - Rue de Prony. Au 3ème étage d'un bel immeuble haussmannien, nous vous proposons un appartement de réception familial de...",241.6,3.0,5100.0,12913.907284768213
4480,17,367500,2018-01-22,"43,19",2.0,1.0,http://www.explorimmo.com/annonce-14940115.html,PARIS 17ème - Épinettes - 2 PIÈCES. Imax vous propose ce 2 pièces à proximité de tous commerces et transports dans ce quartier en pleine...,43.19,2.0,1356.0,8508.914100486225
4481,17,850000,2018-01-22,101,5.0,3.0,http://www.explorimmo.com/annonce-14971515.html,Limite Levallois: Limite Levallois: Dans un immeuble de bon standing des années 80 bien familial de plus de 100m2 entouré de balcons...,101.0,6.0,3255.0,8415.841584158416
4482,17,5100000,2018-01-22,347,7.0,4.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14960553/,"Paris 17 - Parc Monceau. Au 4ème étage d'un bel immeuble, superbe appartement de 347 m² de très haut standing sur la place Catroux....",347.0,4.0,5100.0,14697.406340057636
4483,17,895000,2018-01-22,60,3.0,1.0,http://www.explorimmo.com/annonce-14901653.html,"Au 2ème étage avec ascenseur d'un immeuble Pierre de Taille de standing, superbe 3 pièces entièrement refait à neuf sur cour. Il se...",60.0,2.0,1650.0,14916.666666666666
4484,17,367000,2018-01-22,39,3.0,1.0,http://www.explorimmo.com/annonce-14967593.html,EXCLUSIVITE. Rue Guersant. 2/3 pièces de 39 m² au sol et 36 m² Carrez au 6ème et dernier étage avec ascenseur dans immeuble pierre...,39.0,4.0,1195.0,9410.25641025641
4485,17,1407000,2018-01-22,117,5.0,3.0,http://www.explorimmo.com/annonce-14960263.html,"Paris 17ème, à 2 pas de la Place Péreire Ce très bel appartement de 5 pièces d'une superficie carrez de 117 m2 est situé au 2ème...",117.0,2.0,4550.0,12025.641025641025
4486,17,781500,2018-01-22,"92,41",4.0,2.0,http://www.explorimmo.com/annonce-14960259.html,Paris 17ème entre Batignolles et Levallois Baigné de lumière ce 4 pièces familial de 92.41 m2 (loi carrez) est situé au 6ème étage...,92.41,6.0,2421.0,8456.876961367818
4487,17,1540000,2018-01-22,140,5.0,3.0,http://www.explorimmo.com/annonce-14959785.html,PARIS 17EME - A DEUX PAS DE L'ETOILE - METRO ARGENTINE OU METRO/RER ETOILE - A PROXIMITE DES COMMERCES - DANS IMMEUBLE DE 1954 SECURISE...,140.0,3.0,3850.0,11000.0
4488,17,1250000,2018-01-21,122,4.0,3.0,http://www.explorimmo.com/annonce-14774793.html,"PEREIRE, Très bel appartement en parfait état avec vue dégagée de 122 m2 au 7 ème étage composé d'un salon/séjour de 37 m2, d'une cuisine...",122.0,2.0,3942.0,10245.901639344262
4489,17,670000,2018-01-21,58,3.0,1.0,http://www.explorimmo.com/annonce-14824835.html,"PLACE WAGRAM Au 4e étage d'un immeuble Pierre de Taille de standing, appartement de caractère au plan optimisé composé d'une entrée...",58.0,4.0,1661.0,11551.724137931034
4490,17,705000,2018-01-21,91,5.0,2.0,http://www.explorimmo.com/annonce-14329163.html,"Guy Moquet, dans une résidence récente au 2 ème étage avec ascenseur, appartement traversant sur rue et jardin comprenant entrée, séjour...",91.0,2.0,3500.0,7747.252747252747
4491,17,600000,2018-01-21,47,3.0,1.0,http://www.explorimmo.com/annonce-14953763.html,"APPARTEMENT 1 CHAMBRE - PLACE DES TERNES - PARIS 17 Situé à proximité de la place des Ternes, appartement calme et traversant, au...",47.0,1.0,1376.0,12765.95744680851
4492,17,650000,2018-01-21,"52,5",3.0,2.0,https://proprietes.lefigaro.fr/annonces/appartement-paris-ile+de+france-france/14952445/,"Exclusivité - Paris 17e - Rue Brey, très proche de la Place de l'Etoile - Dans un bel immeuble Haussmannien, un appartement traversant...",52.5,4.0,1590.0,12380.952380952382
